"rok_platnosti","icz_nazev","ico","icz","okres","typsub","STAN","JIP","LDN","OSET","OLU","HOSP","NIP","DIOP","pocet_od_akutni_stan","pocet_od_akutni_int","pocet_od_nasledna"
2011,"Nemocnice AGEL Český Těšín a.s.","25897551","87029000","CZ0803","Nemocnice",75,6,24,34,0,0,0,0,20254,1714,12815
2011,"Nemocnice AGEL Říčany a.s.","27365867","28003000","CZ0209","Nemocnice",41,4,0,0,0,0,0,0,18072,1565,0
2011,"Nemocnice AGEL Říčany a.s.","27365867","28658000","CZ0209","Léčebna pro dlouhodobě nemocné (LDN)",0,0,30,0,0,0,0,0,0,0,11245
2011,"Nemocnice Beroun - LDN","26752051","21003000","CZ0202","Léčebna pro dlouhodobě nemocné (LDN)",0,0,42,0,0,0,0,0,0,0,17458
2011,"Nemocnice Blansko","00386634","71101000","CZ0641","Nemocnice",153,12,0,0,0,0,0,0,50322,4006,0
2011,"Nemocnice Blansko","00386634","71110000","CZ0641","Léčebna pro dlouhodobě nemocné (LDN)",0,0,30,0,0,0,0,0,0,0,10700
2011,"Nemocnice Boskovice s.r.o.","26925974","71113000","CZ0641","Nemocnice",237,24,0,0,0,0,0,0,57907,8267,0
2011,"Nemocnice Břeclav, p. o.","00390780","74001000","CZ0644","Nemocnice",395,46,0,0,0,0,0,0,104271,9822,0
2011,"Nemocnice Dačice, a.s.","28113195","34013000","CZ0313","Léčebna pro dlouhodobě nemocné (LDN)",0,0,38,0,0,0,0,0,0,0,15749
2011,"Nemocnice Frýdlant s.r.o.","47311576","54200000","CZ0513","Nemocnice",86,10,0,0,0,0,0,0,18337,2571,0
2011,"Nemocnice Havlíčkův Brod, přísp. org.","00179540","60001000","CZ0631","Nemocnice",448,43,0,0,0,0,0,0,124204,12227,0
2011,"Nemocnice Havlíčkův Brod, přísp. org.","00179540","60223000","CZ0631","Léčebna pro dlouhodobě nemocné (LDN)",0,0,44,0,0,0,0,0,0,0,16987
2011,"Nemocnice Havířov, příspěv. organizace","00844896","87004000","CZ0803","Nemocnice",348,36,0,0,0,0,0,0,94648,11647,17
2011,"Nemocnice Havířov, příspěv. organizace","00844896","87054000","CZ0803","Léčebna pro dlouhodobě nemocné (LDN)",0,0,40,0,0,0,0,0,0,0,12160
2011,"Nemocnice Hranice a.s.","47677406","92002000","CZ0714","Nemocnice",124,15,0,0,0,0,0,0,27897,3699,0
2011,"Nemocnice Hranice a.s.","47677406","92283000","CZ0714","Léčebna pro dlouhodobě nemocné (LDN)",0,0,80,0,0,0,0,0,0,0,28135
2011,"Nemocnice Hustopeče p.o.","04212029","74022000","CZ0644","Nemocnice",50,6,0,70,0,0,0,0,16953,1796,18849
2011,"Nemocnice Ivančice, příspěvková organiz.","00225827","73303000","CZ0643","Léčebna pro dlouhodobě nemocné (LDN)",0,0,60,0,0,0,0,0,0,0,19532
2011,"Nemocnice Ivančice,příspěvková organiz.","00225827","73003000","CZ0643","Nemocnice",151,10,0,0,0,0,0,0,43602,3598,0
2011,"Nemocnice Jablonec n. N., p.o.","00829838","53201000","CZ0512","Nemocnice",273,31,0,0,0,0,0,0,73976,8287,0
2011,"Nemocnice Jablonec n. N.. p. o.","00829838","53212000","CZ0512","Léčebna pro dlouhodobě nemocné (LDN)",0,0,0,30,0,0,0,0,0,0,10821
2011,"Nemocnice Jablonec nad Nisou  MUDR. Vít NĚMEČEK, MBA","00829838","53213000","CZ0512","Léčebna pro dlouhodobě nemocné (LDN)",0,0,0,37,0,0,0,0,0,0,11706
2011,"Nemocnice Jihlava, p. o.","00090638","76001000","CZ0632","Nemocnice",624,47,0,0,0,0,0,0,122161,11738,0
2011,"Nemocnice Jihlava,příspěvková organizace","00090638","76002000","CZ0632","Léčebna pro dlouhodobě nemocné (LDN)",0,0,0,88,0,0,0,0,0,0,19306
2011,"Nemocnice Jindřichův Hradec, a.s.","26095157","34001000","CZ0313","Nemocnice",290,30,0,0,0,0,0,0,65650,6859,0
2011,"Nemocnice Jindřichův Hradec, a.s.","26095157","34011000","CZ0313","Léčebna pro dlouhodobě nemocné (LDN)",0,0,52,0,0,0,0,0,0,0,17897
2011,"Nemocnice Kadaň, s.r.o.","25479300","52120000","CZ0422","Nemocnice",179,13,0,0,0,0,0,0,40529,2152,0
2011,"Nemocnice Kadaň, s.r.o.","25479300","52121000","CZ0422","Léčebna pro dlouhodobě nemocné (LDN)",0,0,30,0,0,0,0,0,0,0,10186
2011,"Nemocnice Karviná - Ráj, příspěvková org","00844853","87001000","CZ0803","Nemocnice",371,48,125,0,0,0,10,5,100488,12561,30458
2011,"Nemocnice Kyjov, příspěvková organizace","00226912","75002000","CZ0645","Nemocnice",403,35,0,0,0,0,0,0,128706,11908,1791
2011,"Nemocnice Kyjov, příspěvková organizace","00226912","75007000","CZ0645","Nemocnice následné (ošetřovatelské) péče",0,0,0,60,0,0,0,0,0,0,15032
2011,"Nemocnice Letovice p.o.","00387134","71107000","CZ0641","Léčebna pro dlouhodobě nemocné (LDN)",0,0,120,0,0,0,0,0,0,0,39733
2011,"Nemocnice Mariánské Lázně s.r.o.","26376709","41003000","CZ0411","Nemocnice",83,4,0,0,0,0,0,0,18925,1405,0
2011,"Nemocnice Mariánské Lázně s.r.o.","26376709","41191000","CZ0411","Nemocnice následné (ošetřovatelské) péče",0,0,0,40,0,0,0,0,0,0,13382
2011,"Nemocnice Milosrdných bratří, p.o.","48512478","72048000","CZ0642","Nemocnice",216,18,0,0,0,0,0,0,68824,5607,0
2011,"Nemocnice Milosrdných bratří, p.o.","48512478","72052000","CZ0642","Léčebna pro dlouhodobě nemocné (LDN)",0,0,243,0,0,0,0,0,0,0,81855
2011,"Nemocnice Měšice - CIOP, z.s.","65401921","28004000","CZ0209","Nemocnice následné (ošetřovatelské) péče",0,0,0,80,0,0,0,0,0,0,38482
2011,"Nemocnice Na Františku","00879444","01003000","CZ0100","Nemocnice",171,20,0,0,0,0,0,0,40752,4974,0
2011,"Nemocnice Na Františku","00879444","01311000","CZ0100","Léčebna pro dlouhodobě nemocné (LDN)",0,0,26,0,0,0,0,0,0,0,9110
2011,"Nemocnice Na Homolce","00023884","05004000","CZ0100","Fakultní nemocnice",217,129,0,0,0,0,0,0,62198,37446,0
2011,"Nemocnice Na Pleši s.r.o.","27207064","30006000","CZ020B","Nemocnice",91,6,0,0,0,0,0,0,12270,935,0
2011,"Nemocnice Na Pleši s.r.o.","27207064","30522000","CZ020B","Odborné léčebné ústavy",0,0,0,0,105,0,0,0,0,0,37599
2011,"Nemocnice Na Pleši s.r.o.","27207064","30605000","CZ020B","Nemocnice následné (ošetřovatelské) péče",0,0,0,30,0,0,0,0,0,0,2736
2011,"Nemocnice Nové Město na Moravě, p. o.","00842001","84231000","CZ0635","Nemocnice",394,35,0,0,0,0,0,0,91565,8155,0
2011,"Nemocnice Nové Město na Moravě, p. o.","00842001","84425000","CZ0635","Léčebna pro dlouhodobě nemocné (LDN)",0,0,50,0,0,0,0,0,0,0,13492
2011,"Nemocnice Nové Město na Moravě, p.o.","00842001","84429000","CZ0635","Odborné léčebné ústavy",0,0,0,0,76,0,0,0,0,0,11528
2011,"Nemocnice Nymburk s.r.o.","28762886","27001000","CZ0208","Nemocnice",159,11,0,0,0,0,0,0,36107,4163,0
2011,"Nemocnice Ostrov s.r.o.","47714913","42010000","CZ0412","Nemocnice",178,13,0,0,0,0,0,0,43333,2915,2250
2011,"Nemocnice Ostrov s.r.o.","47714913","42452000","CZ0412","Léčebna pro dlouhodobě nemocné (LDN)",0,0,40,0,0,0,0,0,0,0,9590
2011,"Nemocnice Ostrov s.r.o.","47714913","42639000","CZ0412","Nemocnice",0,0,0,0,0,0,0,14,0,0,5006
2011,"Nemocnice Pardubického kraje, a.s.","27520536","62001000","CZ0531","Nemocnice",249,29,0,0,0,0,10,0,60197,7219,2892
2011,"Nemocnice Pardubického kraje, a.s.","27520536","62002000","CZ0531","Léčebna pro dlouhodobě nemocné (LDN)",0,0,89,0,0,0,0,10,0,0,26407
2011,"Nemocnice Pardubického kraje, a.s.","27520536","65001000","CZ0532","Nemocnice",793,86,0,0,0,0,0,0,168740,17933,60
2011,"Nemocnice Pardubického kraje, a.s.","27520536","65361000","CZ0532","Léčebna pro dlouhodobě nemocné (LDN)",0,0,66,0,0,0,0,0,0,0,18606
2011,"Nemocnice Pardubického kraje, a.s.","27520536","68001000","CZ0533","Nemocnice",239,14,0,0,0,0,0,0,54970,4522,0
2011,"Nemocnice Pardubického kraje, a.s.","27520536","68002000","CZ0533","Nemocnice",245,20,0,0,0,0,0,0,54426,5706,0
2011,"Nemocnice Pardubického kraje, a.s.","27520536","68011000","CZ0533","Léčebna pro dlouhodobě nemocné (LDN)",0,0,23,0,0,0,0,0,0,0,6734
2011,"Nemocnice Pardubického kraje, a.s.","27520536","68012000","CZ0533","Léčebna pro dlouhodobě nemocné (LDN)",0,0,40,0,0,0,0,0,0,0,12821
2011,"Nemocnice Pardubického kraje, a.s.","27520536","70001000","CZ0534","Nemocnice",306,26,0,0,0,0,0,0,69361,6646,0
2011,"Nemocnice Pelhřimov, příspěvková org.","00511951","35001000","CZ0633","Nemocnice",279,25,0,0,0,0,0,0,67455,6701,0
2011,"Nemocnice Pelhřimov, příspěvková org.","00511951","35040000","CZ0633","Léčebna pro dlouhodobě nemocné (LDN)",0,0,46,0,0,0,0,0,0,0,15898
2011,"Nemocnice Počátky, s.r.o.","26216701","35043000","CZ0633","Léčebna pro dlouhodobě nemocné (LDN)",0,0,120,0,0,0,0,0,0,0,35327
2011,"Nemocnice Prachatice, a.s.","26095165","37101000","CZ0315","Nemocnice",151,9,0,0,0,0,0,0,33900,2673,0
2011,"Nemocnice Písek, a.s.","26095190","36101000","CZ0314","Nemocnice",351,45,0,0,0,0,0,5,77155,8847,911
2011,"Nemocnice Písek, a.s.","26095190","36102000","CZ0314","Léčebna pro dlouhodobě nemocné (LDN)",0,0,36,0,0,0,0,0,0,0,9532
2011,"Nemocnice Roudnice nad Labem s.r.o.","25443801","55039000","CZ0423","Nemocnice",146,8,0,0,0,0,0,0,30983,2401,73
2011,"Nemocnice Roudnice nad Labem s.r.o.","25443801","55040000","CZ0423","Léčebna pro dlouhodobě nemocné (LDN)",0,0,43,0,0,0,0,0,0,0,11680
2011,"Nemocnice Roudnice nad Labem s.r.o.","25443801","55044000","CZ0423","Nemocnice následné (ošetřovatelské) péče",0,0,0,28,0,0,0,0,0,0,8024
2011,"Nemocnice Rudolfa a Stefanie Benešov,a.s","27253236","20101000","CZ0201","Nemocnice",298,31,0,58,0,0,0,0,73336,6843,17446
2011,"Nemocnice Sokolov s.r.o.","24747246","48008000","CZ0413","Nemocnice",252,29,0,0,0,0,0,0,61580,8722,0
2011,"Nemocnice Sokolov s.r.o.","24747246","48009000","CZ0413","Léčebna pro dlouhodobě nemocné (LDN)",0,0,50,0,0,0,0,0,0,0,16563
2011,"Nemocnice Strakonice, a.s.","26095181","38001000","CZ0316","Nemocnice",264,20,0,0,0,0,0,0,57699,4871,0
2011,"Nemocnice Strakonice, a.s.","26095181","38005001","CZ0316","Léčebna pro dlouhodobě nemocné (LDN)",0,0,36,0,0,0,0,5,0,0,11838
2011,"Nemocnice Sv. Kříže Žižkov, s.r.o.","47124733","03324000","CZ0100","Nemocnice následné (ošetřovatelské) péče",0,0,0,67,0,0,0,0,0,0,20946
2011,"Nemocnice Sv. Kříže Žižkov, s.r.o.","47124733","03325000","CZ0100","Samostatné lůžkové zařízení s péčí DIP, NIOP, NIP",0,0,0,0,0,0,0,10,0,0,3289
2011,"Nemocnice TGM Hodonín, příspěvková org.","00226637","75001000","CZ0645","Nemocnice",133,24,0,0,0,0,0,0,42596,7932,0
2011,"Nemocnice TGM Hodonín, příspěvková org.","00226637","75008000","CZ0645","Nemocnice následné (ošetřovatelské) péče",0,0,0,31,0,0,0,0,0,0,7299
2011,"Nemocnice Tanvald s.r.o. POSKOČIL Robert Ing.","63145766","53287000","CZ0512","Nemocnice",0,0,0,0,0,0,15,0,0,0,3696
2011,"Nemocnice Tanvald, s. r. o.","63145766","53208000","CZ0512","Nemocnice následné (ošetřovatelské) péče",0,0,0,20,0,0,0,8,0,0,10621
2011,"Nemocnice Tanvald, s.r.o","63145766","53286000","CZ0512","Nemocnice",24,3,0,0,0,0,0,0,11847,1197,0
2011,"Nemocnice Tišnov, příspěvková organizace","44947909","73005000","CZ0643","Sdružení ambulantních zařízení",45,5,0,0,0,0,0,0,11747,1601,0
2011,"Nemocnice Tišnov,příspěvková organizace","44947909","73007000","CZ0643","Léčebna pro dlouhodobě nemocné (LDN)",0,0,48,0,0,0,0,0,0,0,15566
2011,"Nemocnice Tábor, a.s.","26095203","39001000","CZ0317","Nemocnice",397,31,0,0,0,0,0,0,98633,7325,0
2011,"Nemocnice Tábor, a.s.","26095203","39007000","CZ0317","Léčebna pro dlouhodobě nemocné (LDN)",0,0,69,0,0,0,0,0,0,0,24345
2011,"Nemocnice Třebotov a.s.","28061543","29003000","CZ020A","Léčebna pro dlouhodobě nemocné (LDN)",0,0,75,0,0,0,0,0,0,0,25892
2011,"Nemocnice Třebíč, příspěvková organizace","00839396","79001000","CZ0634","Nemocnice",428,40,0,0,0,0,0,0,101868,9806,0
2011,"Nemocnice Třebíč, příspěvková organizace","00839396","79002000","CZ0634","Léčebna pro dlouhodobě nemocné (LDN)",0,0,80,0,0,0,0,0,0,0,15994
2011,"Nemocnice Třebíč, příspěvková organizace","00839396","79003000","CZ0634","Nemocnice následné (ošetřovatelské) péče",0,0,47,0,0,0,0,5,0,0,15707
2011,"Nemocnice Třinec, příspěvková organizace","00534242","86102000","CZ0802","Nemocnice",313,32,0,20,0,0,0,0,84694,9217,2365
2011,"Nemocnice Valtice s.r.o.","63488329","74021000","CZ0644","Léčebna pro dlouhodobě nemocné (LDN)",0,0,164,0,0,0,0,0,0,0,56129
2011,"Nemocnice Varnsdorf- LDN","49888498","51303000","CZ0421","Léčebna pro dlouhodobě nemocné (LDN)",0,0,100,0,0,0,0,0,0,0,33869
2011,"Nemocnice Volyně s.r.o.","25155946","38033001","CZ0316","Léčebna pro dlouhodobě nemocné (LDN)",0,0,66,0,0,0,0,0,0,0,16017
2011,"Nemocnice Vrchlabí, s.r.o.","64827232","69003000","CZ0525","Nemocnice",94,5,0,0,0,0,0,0,15922,1635,0
2011,"Nemocnice Vrchlabí, s.r.o.","64827232","69008000","CZ0525","Nemocnice následné (ošetřovatelské) péče",0,0,0,40,0,0,0,0,0,0,9851
2011,"Nemocnice Vyškov, příspěvková organizace","00839205","81001000","CZ0646","Nemocnice",302,26,90,0,0,0,0,0,101702,8076,24243
2011,"Nemocnice Znojmo,příspěvková organizace","00092584","83001000","CZ0647","Nemocnice",491,34,0,0,0,0,0,0,112619,7791,0
2011,"Nemocnice Znojmo,příspěvková organizace","00092584","83002000","CZ0647","Léčebna pro dlouhodobě nemocné (LDN)",0,0,115,0,0,0,0,0,0,0,39775
2011,"Nemocnice následné péče Moravská Třebová","00193895","68013000","CZ0533","Léčebna pro dlouhodobě nemocné (LDN)",0,0,80,0,0,0,0,0,0,0,24060
2011,"Nemocnice následné péče Praha s.r.o.","45789924","06408000","CZ0100","Léčebna pro dlouhodobě nemocné (LDN)",0,0,85,0,0,0,0,0,0,0,29503
2011,"Nemocnice následné péče Svatá Anna,s.r.o","26360896","49008000","CZ0327","Léčebna pro dlouhodobě nemocné (LDN)",0,0,90,0,0,0,0,0,0,0,29917
2011,"Nemocnice následné péče VIA, s.r.o.","02390221","51262000","CZ0421","Léčebna pro dlouhodobě nemocné (LDN)",0,0,100,0,0,0,0,0,0,0,49704
2011,"Nemocnice následné péče s pol. Lom. n/P","00854875","67130000","CZ0514","Léčebna pro dlouhodobě nemocné (LDN)",0,0,0,59,0,0,0,0,0,0,19940
2011,"Nemocnice s pol.Česká Lípa,a.s Léčeb.dlouhodobě nem.Nový Bor","27283518","50294000","CZ0511","Léčebna pro dlouhodobě nemocné (LDN)",0,0,62,0,0,0,0,0,0,0,16620
2011,"Nemocnice s poliklinikou Česká Lípa a.s.","27283518","50292000","CZ0511","Léčebna pro dlouhodobě nemocné (LDN)",0,0,60,0,0,0,0,0,0,0,16886
2011,"Nemocnice s poliklinikou Česká Lípa,a.s.","27283518","50100000","CZ0511","Nemocnice",347,28,0,0,0,0,0,0,73620,8044,0
2011,"Nemocnice sv. Alžběty Na Slupi, s.r.o.","07579969","02259000","CZ0100","Léčebna pro dlouhodobě nemocné (LDN)",0,0,89,0,0,0,0,0,0,0,21545
2011,"Nemocnice sv.Zdislavy,a.s.","25542681","84427000","CZ0635","Nemocnice",40,6,0,0,0,0,0,0,18492,2426,0
2011,"Nemocnice sv.Zdislavy,a.s.","25542681","84428000","CZ0635","Léčebna pro dlouhodobě nemocné (LDN)",0,0,80,0,0,0,0,0,0,0,23505
2011,"Nemocnice u Sv. Jiří s. r. o.","49786954","44613000","CZ0323","Nemocnice",28,5,0,0,0,0,0,0,1585,1176,0
2011,"Nemocnice ve Frýdku-Místku, přís. organ.","00534188","86101000","CZ0802","Nemocnice",373,34,0,32,0,0,0,0,99769,10701,7517
2011,"Nemocnice České Budějovice, a.s.","26068877","32006000","CZ0311","Nemocnice",1029,172,0,0,0,0,0,0,242416,41075,0
2011,"Nemocnice České Budějovice, a.s.","26068877","32067000","CZ0311","Léčebna pro dlouhodobě nemocné (LDN)",0,0,237,0,0,0,0,0,0,0,81296
2011,"Nemocnice České Budějovice, a.s.","26068877","32070000","CZ0311","Odborné léčebné ústavy",0,0,0,0,50,0,0,0,0,0,8912
2011,"Nemocnice Český Krumlov, a.s.","26095149","33100000","CZ0312","Nemocnice",180,14,0,0,0,0,0,0,42836,3831,0
2011,"Nemocnice Český Krumlov, a.s.","26095149","33103000","CZ0312","Léčebna pro dlouhodobě nemocné (LDN)",0,0,88,0,0,0,0,0,0,0,31415
2011,"Nemocnice Šumperk a.s.","47682795","93008000","CZ0715","Nemocnice následné (ošetřovatelské) péče",0,0,0,57,0,0,0,0,0,0,21926
2011,"Nemocnice Šumperk a.s.","47682795","93201000","CZ0715","Nemocnice",375,31,0,0,0,0,0,0,96016,8613,0
2011,"Nemocnice Žatec, o.p.s.","25026259","56007000","CZ0424","Nemocnice",127,11,0,0,0,0,0,0,32491,3014,0
2011,"Nemocnice Žatec, o.p.s. - LDN","25026259","56010000","CZ0424","Léčebna pro dlouhodobě nemocné (LDN)",0,0,50,0,0,0,0,0,0,0,15101
2011,"Neurologie, s.r.o. - léč. dlouh. nem.","49900391","51276000","CZ0421","Odborné léčebné ústavy",0,0,20,0,0,0,0,0,0,0,7256
2011,"Národní ústav duševního zdraví","00023752","08002000","CZ0209","Nemocnice",51,0,0,0,0,0,0,0,14418,0,0
2011,"OLÚ Metylovice-Moravskosl. sanator.,p.o.","00534200","86404000","CZ0802","Odborné léčebné ústavy",0,0,0,0,62,0,0,0,0,0,11694
2011,"ORTHES, spol. s r.o.","60718048","94125000","CZ0723","Nemocnice",10,3,0,0,0,0,0,0,2897,687,0
2011,"ORTO - REHA, s.r.o.","29032806","08439000","CZ0100","Nemocnice",20,0,0,0,0,0,0,0,1336,0,0
2011,"Oblastní charita ČK - HOSPIC A. České","48623814","64306000","CZ0523","LZ hospicového typu poskytující paliativní péči",0,0,0,0,0,30,0,0,0,0,9704
2011,"Oblastní charita Červený Kostelec","48623814","69007000","CZ0525","Nemocnice následné (ošetřovatelské) péče",0,0,0,28,0,0,0,0,0,0,6989
2011,"Oblastní nemocnice Jičín a.s.","26001551","63101000","CZ0522","Nemocnice",346,21,0,0,0,0,0,0,91497,7798,0
2011,"Oblastní nemocnice Jičín a.s.","26001551","63112000","CZ0521","Léčebna pro dlouhodobě nemocné (LDN)",0,0,95,51,0,0,0,0,0,0,47063
2011,"Oblastní nemocnice Kladno, a.s.,","27256537","22101000","CZ0203","Nemocnice",513,54,0,0,0,0,0,0,162338,20875,0
2011,"Oblastní nemocnice Kolín, a.s.","27256391","23100000","CZ0204","Odborné léčebné ústavy",0,0,0,0,20,0,0,0,0,0,5345
2011,"Oblastní nemocnice Kolín, a.s.","27256391","23101000","CZ0204","Nemocnice",551,53,0,0,0,0,0,0,137408,17522,153
2011,"Oblastní nemocnice Kolín, a.s.","27256391","23200000","CZ0205","Léčebna pro dlouhodobě nemocné (LDN)",0,0,82,0,0,0,0,0,0,0,33159
2011,"Oblastní nemocnice Mladá Boleslav, a. s.","27256456","26001000","CZ0207","Nemocnice",466,52,0,0,0,0,0,0,108547,16716,0
2011,"Oblastní nemocnice Mladá Boleslav, a.s.","27256456","26012000","CZ0207","Léčebna pro dlouhodobě nemocné (LDN)",0,0,128,0,0,0,0,0,0,0,38230
2011,"Oblastní nemocnice Náchod a.s.","26000202","64001000","CZ0523","Nemocnice",408,23,0,0,0,0,0,0,90433,7031,0
2011,"Oblastní nemocnice Náchod a.s.","26000202","64007000","CZ0523","Léčebna pro dlouhodobě nemocné (LDN)",0,0,83,82,0,0,0,0,0,0,47765
2011,"Oblastní nemocnice Příbram, a. s.","27085031","30601000","CZ020B","Nemocnice následné (ošetřovatelské) péče",0,0,0,30,0,0,0,0,0,0,10378
2011,"Oblastní nemocnice Příbram, a. s.","27085031","30602000","CZ020B","Léčebna pro dlouhodobě nemocné (LDN)",0,0,30,0,0,0,0,0,0,0,9060
2011,"Oblastní nemocnice Příbram, a.s.","27085031","30531000","CZ020B","Nemocnice",437,41,0,0,0,0,0,0,83750,9934,0
2011,"Oblastní nemocnice Rychnov n/Kněžnou a.s","25999249","66001000","CZ0524","Nemocnice",223,15,0,0,0,0,0,0,50956,3970,120
2011,"Oblastní nemocnice Rychnov n/Kněžnou a.s","25999249","66001300","CZ0524","Nemocnice následné (ošetřovatelské) péče",0,0,0,31,0,0,0,0,0,0,8853
2011,"Oblastní nemocnice Trutnov a.s.","26000237","69001000","CZ0525","Nemocnice",321,18,0,0,0,0,0,0,62907,3447,0
2011,"Oblastní spolek ČČK Mladá Boleslav","00425788","26014000","CZ0207","Nemocnice následné (ošetřovatelské) péče",0,0,0,15,0,0,0,0,0,0,3684
2011,"Odborný lečebný ústav Paseka, p.o.","00849081","89316000","CZ0712","Léčebna pro dlouhodobě nemocné (LDN)",0,0,135,0,0,0,0,0,0,0,50252
2011,"Odborný léčebný ústav Jevíčko","00193976","68005000","CZ0533","Odborné léčebné ústavy",0,0,0,0,176,0,0,0,0,0,62136
2011,"Odborný léčebný ústav Paseka, p.o.","00849081","89723000","CZ0712","Odborné léčebné ústavy",0,0,0,0,193,0,0,0,0,0,68049
2011,"Odborný léčebný ústav neurologicko-geriatrický Moravský Beroun, p.o.","00600946","89199000","CZ0712","Léčebna pro dlouhodobě nemocné (LDN)",0,0,118,0,0,0,0,10,0,0,38224
2011,"Olivova dětská léčebna, o.p.s.","25689371","28005000","CZ0209","Odborné léčebné ústavy",0,0,0,0,64,0,0,0,0,0,13862
2011,"Ošetřovatelská lůžka","05212146","31110000","CZ020C","Nemocnice následné (ošetřovatelské) péče",0,0,0,16,0,0,0,0,0,0,5130
2011,"PATEB s.r.o.","26940281","79591000","CZ0634","Odborné léčebné ústavy",0,0,0,0,45,0,0,0,0,0,19068
2011,"PP Hospitals, s.r.o.","26085011","28002000","CZ0209","Nemocnice",124,10,0,0,0,0,0,0,27301,3907,0
2011,"PP Hospitals, s.r.o.","26085011","28660000","CZ0209","Léčebna pro dlouhodobě nemocné (LDN)",0,0,35,0,0,0,0,0,0,1,11826
2011,"PRIVAMED a.s.","46885251","44103000","CZ0323","Nemocnice",170,12,0,0,0,0,0,0,40963,2231,0
2011,"PRIVAMED a.s.","46885251","44106000","CZ0323","Léčebna pro dlouhodobě nemocné (LDN)",0,0,190,0,0,0,0,10,0,0,90258
2011,"PRVNÍ PRIVÁTNÍ CHIRURGICKÉ CENTRUM spol.","49813692","61303000","CZ0521","Nemocnice",47,8,0,0,0,0,0,0,8025,711,0
2011,"Poliklinika Prosek a.s.","28495306","09362000","CZ0100","Nemocnice následné (ošetřovatelské) péče",0,0,0,20,0,0,0,0,0,0,8350
2011,"Poličská nemocnice, s.r.o.","25296094","68019000","CZ0533","Léčebna pro dlouhodobě nemocné (LDN)",0,0,120,0,0,0,0,0,0,0,41677
2011,"Psychiatric. nemocnice Marianny Oranžské","00851388","95020000","CZ0711","Odborné léčebné ústavy",0,0,0,0,150,0,0,0,0,0,51890
2011,"Psychiatrická léčebna Lnáře","00668168","38002000","CZ0316","Odborné léčebné ústavy",0,0,0,0,70,0,0,0,0,0,22678
2011,"Psychiatrická léčebna Petrohrad, p.o.","00829137","56005000","CZ0424","Odborné léčebné ústavy",0,0,0,0,150,0,0,0,0,0,32984
2011,"Psychiatrická léčebna Červený Dvůr","00583600","33200000","CZ0312","Odborné léčebné ústavy",0,0,0,0,103,0,0,0,0,0,36979
